,Result_UID,num,num_distinct_results,group,act_id,OrganizationID,MLocID,StationDes,MonLocType,HUC12_Name,ELEV_Ft,AU_ID,FishCode,SpawnCode,WaterTypeCode,WaterBodyCode,BacteriaCode,DO_code,ben_use_code,pH_code,DO_SpawnCode,OWRD_Basin,EcoRegion2,EcoRegion3,wqstd_code,Pollu_ID,Calc_Crit,Combine_Result_Cmnts,Combine_Result,Activity_Type,SampleMedia,SampleSubmedia,SampleStartDate,SampleStartTime,chr_uid,Char_Name,Char_Speciation,Sample_Fraction,CASNumber,Result_status,Result_Numeric,IRResultNWQSunit,ActDepthUnit,Result_Depth,act_depth_height,Result_Depth_Unit,Act_Depth_Top,Act_Depth_Top_Unit,Act_Depth_Bottom,Act_Depth_Bottom_Unit,Time_Basis,Statistical_Base,Statistic_N_Value,act_sam_compnt_name,lab_Comments,General_Comments,Analytical_method,QualifierAbbr,QualifierTxt,IDLType,IDLValue,IDLUnit,MDLType,MDLValue,MDLUnit,MRLType,MRLUnit,MRLValue,URLType,URLValue,URLUnit,TribalLand,Result_Operator,Result_Unit,IRWQSUnitName,Result_Type,Result,is_highest_QL,num_QL_levels,drop_DQL,group,code,rational,num_depths
38,30512863,2,2,31,10-A4360,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,8/18/2010,31:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.5,NA,1,No,31,,,1
39,30512891,2,2,32,10-A5717,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,10/26/2010,05:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.2,NA,1,No,32,,,1
40,30512898,2,2,32,10-A5718,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,10/26/2010,06:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.1,NA,1,No,32,,,1
41,30513010,2,2,33,13-A1291,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,5/7/2013,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.6,NA,1,No,33,,,1
42,30513017,2,2,33,13-A1294,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,5/7/2013,05:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.8,NA,1,No,33,,,1
43,30513038,2,2,34,13-A3182,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,7/9/2013,53:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.9,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.9,NA,1,No,34,,,1
44,30513031,2,2,34,13-A3179,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,7/9/2013,51:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10,NA,1,No,34,,,1
45,30513058,2,2,35,13-A4997,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/12/2013,03:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,11.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,11.5,NA,1,No,35,,,1
46,30513052,2,2,35,13-A4995,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/12/2013,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,11.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,11.3,NA,1,No,35,,,1
47,30513085,2,2,36,14-A1716,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,6/4/2014,34:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,11,NA,1,No,36,,,1
48,30513078,2,2,36,14-A1714,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,6/4/2014,30:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.9,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.9,NA,1,No,36,,,1
49,30513092,2,2,37,14-A2879,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,7/8/2014,55:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.8,NA,1,No,37,,,1
50,30513099,2,2,37,14-A2881,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,7/8/2014,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.2,NA,1,No,37,,,1
51,30513106,2,2,38,14-A4295,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,8/12/2014,05:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,11.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,11.5,NA,1,No,38,,,1
52,30513113,2,2,38,14-A4297,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,8/12/2014,10:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,11.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,11.6,NA,1,No,38,,,1
53,30513120,2,2,39,14-A5012,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/15/2014,45:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,11.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,11.1,NA,1,No,39,,,1
54,30513127,2,2,39,14-A5014,1119USBR_WQX,CRO158,Crooked River d/s of OID Main Withdrawl,River/Stream,Stearns Dam-Crooked River,2902,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/15/2014,50:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,11.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,11.3,NA,1,No,39,,,1
55,30513161,2,2,40,10-A4597,1119USBR_WQX,CRO159,Crooked River d/s PID Withdrawl,River/Stream,Town of Prineville-Crooked River,2866,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/1/2010,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.7,NA,1,No,40,,,1
56,30513168,2,2,40,10-A4598,1119USBR_WQX,CRO159,Crooked River d/s PID Withdrawl,River/Stream,Town of Prineville-Crooked River,2866,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/1/2010,01:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.5,NA,1,No,40,,,1
57,30513446,2,2,43,11-A1318,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,5/18/2011,15:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.6,NA,1,No,43,,,1
58,30513454,2,2,43,11-A1319,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,5/18/2011,25:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.4,NA,1,No,43,,,1
59,30513478,2,2,45,11-A3325,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,7/20/2011,03:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.2,NA,1,No,45,,,1
60,30513486,2,2,45,11-A3328,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,7/20/2011,07:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.3,NA,1,No,45,,,1
61,30513494,2,2,46,11-A5115,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,8/30/2011,30:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.4,NA,1,No,46,,,1
62,30513502,2,2,46,11-A5116,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,8/30/2011,32:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.5,NA,1,No,46,,,1
63,30513604,2,2,48,13-A2208,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,6/18/2013,08:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.2,NA,1,No,48,,,1
64,30513597,2,2,48,13-A2203,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,6/18/2013,10:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.4,NA,1,No,48,,,1
65,30513618,2,2,49,13-A4271,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,8/14/2013,17:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,8,NA,1,No,49,,,1
66,30513625,2,2,49,13-A4276,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,8/14/2013,20:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,7.9,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,7.9,NA,1,No,49,,,1
67,30513652,2,2,50,14-A1200,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,5/14/2014,29:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,12.8,NA,1,No,50,,,1
68,30513645,2,2,50,14-A1195,1119USBR_WQX,CRO160,Crooked River near WWTP,River/Stream,Town of Prineville-Crooked River,2830,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,5/14/2014,29:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,12.5,NA,1,No,50,,,1
69,30513721,2,2,51,10-A4994,1119USBR_WQX,CRO161,Crooked River at Elliot Bridge,River/Stream,McAllister Slough-Crooked River,2818,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/16/2010,10:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,mg/l,mg/l,Actual,8.5,NA,1,No,51,,,1
70,30513728,2,2,51,10-A4995,1119USBR_WQX,CRO161,Crooked River at Elliot Bridge,River/Stream,McAllister Slough-Crooked River,2818,OR_SR_1707030510_02_101806,18,11,2,2,2,3,2,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/16/2010,11:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,mg/l,mg/l,Actual,8.6,NA,1,No,51,,,1
71,30515010,2,2,52,14-A5020,1119USBR_WQX,CRO167,Lytle creek at Campbell Ranch Rd,River/Stream,Lytle Creek,2826,OR_WS_170703051003_05_102496,18,11,2,2,2,3,5,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/15/2014,10:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.7,NA,1,No,52,,,1
72,30515003,2,2,52,14-A5009,1119USBR_WQX,CRO167,Lytle creek at Campbell Ranch Rd,River/Stream,Lytle Creek,2826,OR_WS_170703051003_05_102496,18,11,2,2,2,3,5,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,9/15/2014,12:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.6,NA,1,No,52,,,1
73,30515018,2,2,53,11-A1440,1119USBR_WQX,CRO168,Ochoco Creek below Lawson,River/Stream,Veazie Creek-Ochoco Creek,3176,OR_SR_1707030504_05_101797,18,11,2,2,2,3,5,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,5/25/2011,10:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,mg/l,mg/l,Actual,10.3,NA,1,No,53,,,1
74,30515026,2,2,53,11-A1441,1119USBR_WQX,CRO168,Ochoco Creek below Lawson,River/Stream,Veazie Creek-Ochoco Creek,3176,OR_SR_1707030504_05_101797,18,11,2,2,2,3,5,6,25,Deschutes,WESTERN CORDILLERA,11,3,154,NA,NA,NA,Sample-Routine,Water,NA,5/25/2011,20:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen Using an ISE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,mg/l,mg/l,Actual,10.6,NA,1,No,53,,,1
75,27547747,2,2,58,COW_31:20120620:0907:F,CCUI_WQX,COW_31,South Umpqua River ~5400' below Cow Creek mouth.,River/Stream,Judd Creek-South Umpqua River,616,OR_SR_1710030211_02_105320,18,19,2,2,2,2,2,6,20,Umpqua,WESTERN CORDILLERA,78,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,6/20/2012,07:03.0,985,Dissolved oxygen (DO),NA,NA,NA,Final,8.49,8.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,mg/l,mg/l,Actual,8.49,NA,1,No,58,,,1
76,27547753,2,2,58,COW_31:20120620:0908:F,CCUI_WQX,COW_31,South Umpqua River ~5400' below Cow Creek mouth.,River/Stream,Judd Creek-South Umpqua River,616,OR_SR_1710030211_02_105320,18,19,2,2,2,2,2,6,20,Umpqua,WESTERN CORDILLERA,78,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,6/20/2012,08:09.0,985,Dissolved oxygen (DO),NA,NA,NA,Final,8.46,8.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,mg/l,mg/l,Actual,8.46,NA,1,No,58,,,1
