"","OrganizationID","MLocID","StationDes","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","wqstd_code","Pollu_ID","Char_Name","SampleMedia","SampleSubmedia","Sample_Fraction","Result_status","Statistical_Base","Time_Basis","SampleStartDate","SampleStartTime","Act_Depth_Top","act_depth_height","Result_Type","Result_UID","Result_Numeric","Result_Unit","DO_res","Result_Operator","IRWQSUnitName","lab_Comments","General_Comments","QualifierAbbr","QualifierTxt","DO_code","DO_Class","DO_SpawnCode","SpawnStart","SpawnEnd","crit_30D","crit_7Mi","crit_Min","DO_sat","Temp_res","Violation"
"50","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-18,"00:00:00",NA,NA,"Calculated",46456223,11.17,"mg/l",11.17,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,95.0265898663314,7.7,0
"51","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-21,"00:00:00",NA,NA,"Calculated",46456271,11.57,"mg/l",11.57,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,96.0170936622329,6.7,0
"52","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-22,"00:00:00",NA,NA,"Calculated",46456287,11.27,"mg/l",11.27,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,91.891874572616,6,0
"53","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-27,"00:00:00",NA,NA,"Calculated",46456367,11.77,"mg/l",11.77,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,96.4559095098605,6.2,0
"54","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-29,"00:00:00",NA,NA,"Calculated",46456399,11.84,"mg/l",11.84,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,96.7844299906097,6.1,0
"55","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-30,"00:00:00",NA,NA,"Calculated",46456415,11.78,"mg/l",11.78,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,95.8066967276256,5.9,0
"56","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-10-10,"00:00:00",NA,NA,"Calculated",46456479,8.66,"mg/l",8.66,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,76.9519141673148,9.5,1
"57","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-10-19,"00:00:00",NA,NA,"Calculated",46456645,8.57,"mg/l",8.57,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,74.3453115017159,8.5,1
"58","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-10-25,"00:00:00",NA,NA,"Calculated",46456759,8.53,"mg/l",8.53,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,73.2819246535978,8.1,1
"59","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-11-05,"00:00:00",NA,NA,"Calculated",46456942,8.58,"mg/l",8.58,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,75.3352307405531,9,1
"60","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-11-13,"00:00:00",NA,NA,"Calculated",46457058,8.88,"mg/l",8.88,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,79.2825554098026,9.7,1
"61","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2009-02-25,"00:00:00",NA,NA,"Calculated",46457479,10.36,"mg/l",10.36,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,85.7603191054455,6.6,1
"62","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2009-03-06,"00:00:00",NA,NA,"Calculated",46457644,10.42,"mg/l",10.42,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,85.6084567466575,6.3,1
"63","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2009-03-28,"00:00:00",NA,NA,"Calculated",46458015,10.83,"mg/l",10.83,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,91.2290928679456,7.3,1
"64","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2009-04-01,"00:00:00",NA,NA,"Calculated",46458079,10.97,"mg/l",10.97,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,91.9509468464524,7.1,1
"65","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2009-04-04,"00:00:00",NA,NA,"Calculated",46458127,10.63,"mg/l",10.63,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,85.5762179186959,5.5,1
"66","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-07-07,"00:00:00",NA,NA,"Calculated",46467173,8.65,"mg/l",8.65,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,88.3946686099576,16.2,1
"67","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-07-21,"00:00:00",NA,NA,"Calculated",46467534,8.56,"mg/l",8.56,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,91.3758489785163,18.3,1
"68","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-07-24,"00:00:00",NA,NA,"Calculated",46467614,8.83,"mg/l",8.83,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,89.8526676629217,16,1
"69","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-07-26,"00:00:00",NA,NA,"Calculated",46467666,8.72,"mg/l",8.72,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,91.5659845514013,17.5,1
"70","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-07-27,"00:00:00",NA,NA,"Calculated",46467690,8.8,"mg/l",8.8,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,93.3628064719086,18,1
"71","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-07-28,"00:00:00",NA,NA,"Calculated",46467718,8.76,"mg/l",8.76,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,91.0355164867939,17,1
"72","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-08-01,"00:00:00",NA,NA,"Calculated",46467820,8.96,"mg/l",8.96,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,93.6970339572902,17.3,1
"73","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-09-02,"00:00:00",NA,NA,"Calculated",46468643,9.19,"mg/l",9.19,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,89.1715689719864,13.8,1
"74","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-09-20,"00:00:00",NA,NA,"Calculated",46469107,9.34,"mg/l",9.34,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,90.6270352772963,13.8,1
"75","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-09-26,"00:00:00",NA,NA,"Calculated",46469258,9.58,"mg/l",9.58,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,91.1158794223677,12.9,1
"76","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-10-03,"00:00:00",NA,NA,"Calculated",46469440,9.04,"mg/l",9.04,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,88.6837394301717,14.3,1
"77","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-10-04,"00:00:00",NA,NA,"Calculated",46469465,9.05,"mg/l",9.05,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,87.6196543781023,13.7,1
"78","CITY_SALEM(NOSTORETID)","28961-ORDEQ","Mill Creek at Front Street NE, Salem (tributary to Willamette River at River Mile 84)","River/Stream","Lower Mill Creek",125,"OR_SR_1709000702_02_104007",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-10-14,"00:00:00",NA,NA,"Calculated",46469729,9.84,"mg/l",9.84,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",20,"10/15","6/15",6.5,5,4,91.7069387865063,12,1
"79","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-11-30,"00:00:00",NA,NA,"Calculated",46483143,6.98,"mg/l",6.98,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,64.8270637382271,11.8,1
"80","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2009-02-28,"00:00:00",NA,NA,"Calculated",46484807,6.85,"mg/l",6.85,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,59.1535636078654,8.7,1
"81","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-01-12,"00:00:00",NA,NA,"Calculated",46478446,10.83,"mg/l",10.83,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,92.1707078263102,8.1,1
"82","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-01-13,"00:00:00",NA,NA,"Calculated",46478474,11.01,"mg/l",11.01,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,97.1489224999141,9.6,0
"83","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-01-14,"00:00:00",NA,NA,"Calculated",46478498,11.08,"mg/l",11.08,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,94.5286265933515,8.2,0
"84","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-01-18,"00:00:00",NA,NA,"Calculated",46478611,11.39,"mg/l",11.39,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,97.6471947820211,8.4,0
"85","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-01-20,"00:00:00",NA,NA,"Calculated",46478669,11.07,"mg/l",11.07,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,94.4433119484117,8.2,0
"86","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-01-30,"00:00:00",NA,NA,"Calculated",46478971,11.33,"mg/l",11.33,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,91.0526255895505,5.8,0
"87","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-02-06,"00:00:00",NA,NA,"Calculated",46479188,11.18,"mg/l",11.18,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,91.9122993772596,6.7,0
"88","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-02-09,"00:00:00",NA,NA,"Calculated",46479284,10.97,"mg/l",10.97,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,95.6480246047013,9.1,0
"89","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-06,"00:00:00",NA,NA,"Calculated",46480050,10.92,"mg/l",10.92,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,90.9007555907715,7.2,1
"90","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-11,"00:00:00",NA,NA,"Calculated",46480201,10.27,"mg/l",10.27,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,90.1891372648384,9.4,1
"91","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-14,"00:00:00",NA,NA,"Calculated",46480284,10.82,"mg/l",10.82,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,91.6363281173482,7.9,1
"92","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-20,"00:00:00",NA,NA,"Calculated",46480444,10.87,"mg/l",10.87,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,94.0952056245586,8.8,1
"93","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-21,"00:00:00",NA,NA,"Calculated",46480468,11,"mg/l",11,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,94.9911240418277,8.7,0
"94","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-30,"00:00:00",NA,NA,"Calculated",46480736,11,"mg/l",11,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,94.5327036422311,8.5,0
"95","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-07-11,"00:00:00",NA,NA,"Calculated",46480873,8.67,"mg/l",8.67,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,85.5189447892211,14.5,1
"96","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-07-12,"00:00:00",NA,NA,"Calculated",46480896,8.47,"mg/l",8.47,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,84.6389427844189,15.1,1
"97","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-07-28,"00:00:00",NA,NA,"Calculated",46481172,8.14,"mg/l",8.14,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,81.8674342578599,15.4,1
"98","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-08-17,"00:00:00",NA,NA,"Calculated",46481492,7.56,"mg/l",7.56,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,80.9540800176958,18.4,1
"99","CITY_SALEM(NOSTORETID)","28964-ORDEQ","Clark Creek at mouth (tributary to Pringle Creek at River Mile 1.05)","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-09-13,"00:00:00",NA,NA,"Calculated",46481906,8.68,"mg/l",8.68,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",25,"1/1","6/15",6.5,5,4,86.177139696865,14.8,1
